,date,location,sales
5345,2020-04-05,Banglore,4873
5346,2020-02-08,Kolkata,5522
5347,2020-02-20,Banglore,9931
5348,2020-04-06,Banglore,6915
5349,2020-04-20,Banglore,3418
5350,2020-02-18,Kolkata,7711
5351,2020-04-30,Banglore,6089
5352,2020-02-20,Delhi,3949
5353,2020-05-12,Mumbai,6904
5354,2020-01-20,Banglore,7699
5355,2020-02-24,Mumbai,5826
5356,2020-04-16,Delhi,7540
5357,2020-02-15,Delhi,7555
5358,2020-05-25,Banglore,2546
5359,2020-04-25,Banglore,5801
5360,2020-02-27,Kolkata,7032
5361,2020-03-15,Kolkata,4380
5362,2020-03-15,Mumbai,8497
5363,2020-05-19,Mumbai,2647
5364,2020-05-22,Kolkata,2035
5365,2020-05-30,Mumbai,5810
5366,2020-02-10,Banglore,8443
5367,2020-04-03,Kolkata,6191
5368,2020-01-30,Kolkata,7791
5369,2020-02-04,Mumbai,3749
5370,2020-04-22,Kolkata,6688
5371,2020-01-22,Mumbai,2872
5372,2020-04-18,Mumbai,7718
5373,2020-04-13,Mumbai,2111
5374,2020-05-05,Banglore,5839
5375,2020-01-11,Mumbai,4880
5376,2020-02-26,Banglore,3259
5377,2020-04-02,Delhi,8342
5378,2020-04-22,Mumbai,6263
5379,2020-05-04,Kolkata,7424
5380,2020-03-28,Banglore,5295
5381,2020-01-29,Mumbai,4270
5382,2020-03-28,Delhi,6628
5383,2020-03-21,Delhi,7797
5384,2020-03-04,Banglore,7609
5385,2020-01-04,Mumbai,7740
5386,2020-05-04,Banglore,4633
5387,2020-03-26,Banglore,5475
5388,2020-02-11,Banglore,5043
5389,2020-03-12,Banglore,2711
5390,2020-04-23,Mumbai,4452
5391,2020-01-06,Kolkata,6999
5392,2020-01-06,Kolkata,8050
5393,2020-02-01,Delhi,7437
5394,2020-05-28,Kolkata,8570
5395,2020-02-20,Banglore,5859
5396,2020-04-16,Delhi,2866
5397,2020-04-24,Mumbai,5168
5398,2020-05-04,Kolkata,8929
5399,2020-03-31,Delhi,6693
5400,2020-01-30,Delhi,9001
5401,2020-04-22,Delhi,8451
5402,2020-03-14,Mumbai,7797
5403,2020-03-08,Mumbai,4014
5404,2020-05-02,Banglore,5521
5405,2020-05-17,Banglore,3062
5406,2020-01-03,Delhi,4903
5407,2020-05-06,Delhi,7839
5408,2020-02-12,Mumbai,5915
5409,2020-05-17,Kolkata,6909
5410,2020-05-14,Mumbai,7028
5411,2020-01-25,Mumbai,6910
5412,2020-03-05,Banglore,8497
5413,2020-02-18,Delhi,9079
5414,2020-04-02,Delhi,5816
5415,2020-01-10,Delhi,7192
5416,2020-02-07,Delhi,2968
5417,2020-05-28,Kolkata,8950
5418,2020-03-29,Kolkata,8224
5419,2020-04-29,Delhi,4602
5420,2020-05-22,Delhi,8089
5421,2020-02-21,Delhi,5555
5422,2020-02-23,Banglore,9052
5423,2020-04-05,Mumbai,7829
5424,2020-05-29,Banglore,2715
5425,2020-05-28,Delhi,2420
5426,2020-05-25,Mumbai,2761
5427,2020-01-03,Kolkata,5543
5428,2020-02-08,Banglore,8135
5429,2020-04-26,Mumbai,6831
5430,2020-01-18,Delhi,9802
5431,2020-04-08,Banglore,7714
5432,2020-03-10,Delhi,4398
5433,2020-02-28,Kolkata,8258
5434,2020-02-28,Mumbai,4732
5435,2020-05-26,Mumbai,7927
5436,2020-05-07,Banglore,7391
5437,2020-03-15,Delhi,4607
5438,2020-05-31,Kolkata,3319
5439,2020-05-29,Banglore,8406
5440,2020-01-17,Delhi,6090
5441,2020-01-24,Banglore,5684
5442,2020-05-02,Delhi,8376
5443,2020-02-17,Delhi,4697
5444,2020-05-23,Banglore,8915
5445,2020-02-18,Kolkata,4732
5446,2020-05-01,Delhi,6516
5447,2020-04-26,Delhi,7040
5448,2020-04-26,Banglore,5689
5449,2020-02-14,Kolkata,6268
5450,2020-04-01,Banglore,3238
5451,2020-05-27,Kolkata,5254
5452,2020-03-24,Kolkata,7044
5453,2020-04-17,Banglore,8485
5454,2020-03-23,Mumbai,3683
5455,2020-02-19,Delhi,3690
5456,2020-05-15,Banglore,8388
5457,2020-03-01,Delhi,7985
5458,2020-01-17,Delhi,9150
5459,2020-05-31,Mumbai,9998
5460,2020-05-21,Mumbai,5564
5461,2020-04-14,Delhi,3094
5462,2020-01-09,Kolkata,3475
5463,2020-02-13,Mumbai,4127
5464,2020-03-02,Delhi,3146
5465,2020-02-25,Kolkata,5109
5466,2020-01-07,Delhi,9318
5467,2020-04-26,Delhi,9026
5468,2020-01-16,Banglore,4987
5469,2020-02-20,Delhi,2029
5470,2020-01-28,Delhi,6585
5471,2020-03-17,Kolkata,5427
5472,2020-05-26,Mumbai,4465
5473,2020-05-15,Banglore,8591
5474,2020-01-21,Mumbai,3412
5475,2020-03-13,Kolkata,4209
5476,2020-03-10,Delhi,7652
5477,2020-05-06,Mumbai,4976
5478,2020-04-03,Banglore,2328
5479,2020-01-16,Mumbai,6097
5480,2020-02-24,Kolkata,7542
5481,2020-04-28,Delhi,9937
5482,2020-01-27,Mumbai,4910
5483,2020-04-29,Kolkata,6822
5484,2020-02-07,Banglore,4094
5485,2020-05-27,Mumbai,8208
5486,2020-04-30,Kolkata,5966
5487,2020-01-11,Banglore,8593
5488,2020-05-19,Mumbai,2287
5489,2020-05-16,Mumbai,7156
5490,2020-03-08,Kolkata,5723
5491,2020-03-19,Kolkata,5596
5492,2020-02-06,Banglore,2370
5493,2020-02-27,Delhi,3839
5494,2020-05-02,Banglore,4757
5495,2020-02-07,Mumbai,8288
5496,2020-04-01,Delhi,6558
5497,2020-04-11,Mumbai,4229
5498,2020-03-31,Kolkata,7865
5499,2020-01-19,Delhi,9171
5500,2020-04-16,Banglore,8791
5501,2020-05-30,Delhi,6365
5502,2020-02-18,Banglore,7412
5503,2020-03-12,Mumbai,5506
5504,2020-03-29,Mumbai,7479
5505,2020-04-13,Kolkata,6606
5506,2020-01-02,Kolkata,5601
5507,2020-01-26,Mumbai,3880
5508,2020-03-09,Kolkata,7388
5509,2020-05-05,Mumbai,4659
5510,2020-01-13,Mumbai,6732
5511,2020-03-01,Mumbai,7358
5512,2020-02-15,Banglore,3854
5513,2020-03-16,Banglore,4377
5514,2020-04-16,Mumbai,5396
5515,2020-05-24,Kolkata,3233
5516,2020-02-24,Delhi,2554
5517,2020-04-17,Banglore,9678
5518,2020-03-16,Banglore,5481
5519,2020-04-11,Delhi,8660
5520,2020-02-01,Banglore,8420
5521,2020-01-16,Kolkata,8212
5522,2020-03-07,Delhi,7469
5523,2020-05-24,Banglore,5777
5524,2020-01-13,Delhi,3245
5525,2020-05-02,Kolkata,7122
5526,2020-01-22,Kolkata,4871
5527,2020-02-19,Banglore,7653
5528,2020-02-25,Kolkata,4944
5529,2020-03-19,Mumbai,6172
5530,2020-02-20,Delhi,3336
5531,2020-04-30,Delhi,8811
5532,2020-04-17,Banglore,3989
5533,2020-01-28,Kolkata,3144
5534,2020-01-15,Mumbai,3105
5535,2020-03-06,Mumbai,7502
5536,2020-05-25,Banglore,5410
5537,2020-03-28,Delhi,6929
5538,2020-05-26,Mumbai,5630
5539,2020-04-21,Delhi,7495
5540,2020-02-03,Banglore,7940
5541,2020-04-25,Kolkata,8356
5542,2020-03-20,Kolkata,4212
5543,2020-05-11,Delhi,4523
5544,2020-02-16,Mumbai,3371
5545,2020-03-21,Kolkata,7595
5546,2020-05-10,Kolkata,9166
5547,2020-04-06,Mumbai,7700
5548,2020-05-08,Banglore,6384
5549,2020-01-11,Delhi,5392
5550,2020-03-10,Kolkata,4834
5551,2020-01-18,Kolkata,4061
5552,2020-03-05,Mumbai,6544
5553,2020-01-18,Banglore,3017
5554,2020-03-03,Mumbai,8145
5555,2020-03-17,Mumbai,7504
5556,2020-01-18,Banglore,3570
5557,2020-04-12,Delhi,8576
5558,2020-04-12,Kolkata,8654
5559,2020-02-07,Banglore,4370
5560,2020-02-06,Kolkata,3689
5561,2020-02-17,Delhi,8166
5562,2020-05-17,Kolkata,3095
5563,2020-02-07,Mumbai,4905
5564,2020-03-23,Mumbai,9343
5565,2020-04-27,Banglore,3338
5566,2020-05-05,Kolkata,7269
5567,2020-03-05,Kolkata,4871
5568,2020-05-16,Delhi,7411
5569,2020-01-01,Banglore,7421
5570,2020-04-22,Kolkata,9910
5571,2020-04-20,Kolkata,4765
5572,2020-01-27,Delhi,6602
5573,2020-05-29,Mumbai,2042
5574,2020-05-09,Mumbai,9480
5575,2020-05-07,Mumbai,2834
5576,2020-05-26,Kolkata,3773
5577,2020-02-02,Mumbai,8168
5578,2020-04-08,Delhi,2544
5579,2020-01-17,Delhi,8505
5580,2020-05-01,Kolkata,3369
5581,2020-03-24,Mumbai,8223
5582,2020-03-25,Delhi,3130
5583,2020-03-07,Banglore,9449
5584,2020-04-22,Banglore,4862
5585,2020-05-23,Banglore,3778
5586,2020-03-24,Kolkata,7340
5587,2020-05-25,Kolkata,6108
5588,2020-05-31,Delhi,9864
5589,2020-04-09,Kolkata,2040
5590,2020-03-18,Delhi,8561
5591,2020-03-18,Mumbai,3340
5592,2020-01-18,Mumbai,6009
5593,2020-05-03,Kolkata,7283
5594,2020-04-29,Kolkata,8517
5595,2020-04-22,Kolkata,6340
5596,2020-05-17,Delhi,5997
5597,2020-01-30,Banglore,7421
5598,2020-03-31,Delhi,4535
5599,2020-05-01,Kolkata,7703
5600,2020-04-09,Delhi,2757
5601,2020-01-17,Banglore,6184
5602,2020-05-12,Banglore,4377
5603,2020-03-12,Delhi,7394
5604,2020-01-12,Mumbai,3879
5605,2020-05-29,Delhi,4002
5606,2020-03-16,Delhi,5691
5607,2020-04-06,Kolkata,9548
5608,2020-05-21,Mumbai,5461
5609,2020-05-13,Delhi,7894
5610,2020-03-02,Kolkata,5148
5611,2020-03-12,Kolkata,8304
5612,2020-03-16,Kolkata,9739
5613,2020-02-06,Banglore,9206
5614,2020-02-16,Banglore,4020
5615,2020-04-06,Delhi,6105
5616,2020-04-17,Kolkata,4686
5617,2020-03-06,Kolkata,2451
5618,2020-02-03,Kolkata,4991
5619,2020-02-03,Mumbai,4137
5620,2020-05-11,Delhi,4694
5621,2020-01-03,Mumbai,9147
5622,2020-04-26,Delhi,5159
5623,2020-02-04,Kolkata,3979
5624,2020-03-24,Banglore,5331
5625,2020-03-24,Delhi,4100
5626,2020-01-10,Mumbai,3927
5627,2020-04-20,Mumbai,9744
5628,2020-01-16,Kolkata,5481
5629,2020-05-12,Delhi,9224
5630,2020-04-28,Mumbai,4368
5631,2020-01-28,Mumbai,9720
5632,2020-03-20,Delhi,4398
5633,2020-04-05,Mumbai,8410
5634,2020-02-16,Banglore,8755
5635,2020-01-11,Mumbai,9827
5636,2020-05-03,Mumbai,5999
5637,2020-02-10,Kolkata,4662
5638,2020-01-31,Mumbai,7302
5639,2020-03-03,Delhi,5361
5640,2020-03-13,Delhi,8360
5641,2020-03-20,Mumbai,9266
5642,2020-02-26,Mumbai,5111
5643,2020-01-23,Banglore,9867
5644,2020-02-23,Banglore,2804
5645,2020-04-24,Mumbai,9815
5646,2020-05-03,Mumbai,5139
5647,2020-04-03,Kolkata,4228
5648,2020-02-16,Delhi,2138
5649,2020-01-27,Delhi,5097
5650,2020-01-29,Kolkata,4846
5651,2020-05-28,Kolkata,4486
5652,2020-01-22,Banglore,9644
5653,2020-05-22,Banglore,6039
5654,2020-03-04,Banglore,7472
5655,2020-02-24,Mumbai,8482
5656,2020-05-17,Kolkata,4078
5657,2020-04-25,Delhi,2809
5658,2020-04-13,Mumbai,6705
5659,2020-02-13,Kolkata,4407
5660,2020-04-05,Mumbai,4301
5661,2020-01-18,Delhi,4011
5662,2020-02-07,Kolkata,4675
5663,2020-03-22,Delhi,7047
5664,2020-01-27,Kolkata,7124
5665,2020-01-27,Kolkata,2698
5666,2020-03-16,Mumbai,6604
5667,2020-02-09,Delhi,2733
5668,2020-03-18,Delhi,4896
5669,2020-05-04,Banglore,4159
5670,2020-03-07,Kolkata,3606
5671,2020-02-19,Banglore,2319
5672,2020-01-03,Delhi,8800
5673,2020-03-28,Mumbai,5398
5674,2020-03-16,Kolkata,8901
5675,2020-05-30,Banglore,5057
5676,2020-01-14,Banglore,6276
5677,2020-03-27,Banglore,8907
5678,2020-02-11,Kolkata,5688
5679,2020-01-22,Banglore,7941
5680,2020-03-24,Delhi,4976
5681,2020-04-29,Delhi,4315
5682,2020-01-05,Kolkata,5130
5683,2020-01-13,Delhi,5703
5684,2020-02-12,Mumbai,4639
5685,2020-01-14,Delhi,2491
5686,2020-02-11,Delhi,2417
5687,2020-04-02,Banglore,2964
5688,2020-02-06,Banglore,4279
5689,2020-02-24,Banglore,5328
5690,2020-01-22,Delhi,6338
5691,2020-04-26,Kolkata,2572
5692,2020-01-07,Banglore,3004
5693,2020-05-26,Banglore,6164
5694,2020-02-29,Delhi,9291
5695,2020-02-21,Mumbai,8862
5696,2020-05-28,Kolkata,9295
5697,2020-01-29,Banglore,9675
5698,2020-02-01,Banglore,3490
5699,2020-05-05,Banglore,2603
5700,2020-05-10,Delhi,3792
5701,2020-03-01,Kolkata,4554
5702,2020-03-31,Delhi,5414
5703,2020-01-16,Banglore,4145
5704,2020-03-04,Banglore,6884
5705,2020-03-30,Delhi,4709
5706,2020-04-21,Kolkata,8432
5707,2020-01-26,Kolkata,3867
5708,2020-05-26,Banglore,3906
5709,2020-05-22,Mumbai,8793
5710,2020-02-10,Kolkata,6410
5711,2020-05-05,Delhi,6070
5712,2020-04-22,Banglore,7530
5713,2020-03-24,Mumbai,2484
5714,2020-01-16,Mumbai,2937
5715,2020-02-27,Banglore,2467
5716,2020-02-15,Kolkata,6792
5717,2020-03-10,Banglore,4437
5718,2020-04-07,Delhi,5092
5719,2020-04-19,Mumbai,6291
5720,2020-01-19,Delhi,2822
5721,2020-01-14,Kolkata,7522
5722,2020-03-28,Mumbai,3915
5723,2020-01-12,Mumbai,8979
5724,2020-04-20,Kolkata,7354
5725,2020-01-26,Delhi,3044
5726,2020-04-12,Kolkata,9305
5727,2020-05-01,Mumbai,7145
5728,2020-03-24,Banglore,9111
5729,2020-01-09,Delhi,3183
5730,2020-04-30,Mumbai,3485
5731,2020-04-09,Banglore,9803
5732,2020-02-02,Kolkata,8076
5733,2020-01-13,Mumbai,8935
5734,2020-01-02,Delhi,7306
5735,2020-03-03,Banglore,8945
5736,2020-04-22,Banglore,3061
5737,2020-02-16,Mumbai,3915
5738,2020-05-20,Delhi,5626
5739,2020-03-02,Delhi,9294
5740,2020-05-20,Kolkata,3412
5741,2020-05-29,Banglore,7363
5742,2020-04-14,Delhi,5986
5743,2020-04-19,Banglore,7576
5744,2020-03-07,Banglore,6637
5745,2020-02-08,Banglore,6500
5746,2020-05-20,Kolkata,8699
5747,2020-01-21,Delhi,4318
5748,2020-05-07,Kolkata,6152
5749,2020-03-16,Mumbai,9926
5750,2020-05-20,Banglore,3292
5751,2020-03-22,Banglore,7718
5752,2020-01-19,Kolkata,9283
5753,2020-03-17,Mumbai,4476
5754,2020-01-08,Delhi,7879
5755,2020-03-17,Delhi,2427
5756,2020-01-04,Delhi,7579
5757,2020-03-16,Delhi,3743
5758,2020-04-04,Delhi,8704
5759,2020-01-21,Kolkata,6566
5760,2020-05-14,Delhi,2997
5761,2020-01-14,Delhi,6899
5762,2020-05-09,Kolkata,9859
5763,2020-05-06,Kolkata,3311
5764,2020-04-12,Delhi,6213
5765,2020-01-08,Banglore,6375
5766,2020-02-01,Banglore,5010
5767,2020-03-11,Banglore,5798
5768,2020-04-29,Mumbai,2282
5769,2020-03-30,Banglore,6308
5770,2020-02-25,Kolkata,2665
5771,2020-01-18,Delhi,8355
5772,2020-03-22,Banglore,8984
5773,2020-03-16,Delhi,4568
5774,2020-01-22,Kolkata,2104
5775,2020-04-11,Kolkata,6812
5776,2020-05-10,Kolkata,3528
5777,2020-04-04,Kolkata,8305
5778,2020-04-11,Mumbai,2006
5779,2020-01-08,Banglore,8563
5780,2020-03-28,Mumbai,3985
5781,2020-03-04,Mumbai,4950
5782,2020-01-16,Delhi,7132
5783,2020-01-18,Banglore,3499
5784,2020-04-09,Delhi,9563
5785,2020-01-08,Mumbai,5728
5786,2020-01-06,Banglore,4374
5787,2020-03-03,Delhi,2054
5788,2020-04-21,Delhi,7163
5789,2020-01-19,Banglore,3273
5790,2020-05-21,Kolkata,9599
5791,2020-05-09,Kolkata,6255
5792,2020-04-22,Delhi,4236
5793,2020-05-31,Delhi,9484
5794,2020-01-07,Kolkata,2091
5795,2020-04-17,Mumbai,8955
5796,2020-05-23,Banglore,8161
5797,2020-04-18,Kolkata,8454
5798,2020-02-05,Delhi,8583
5799,2020-03-19,Delhi,2039
5800,2020-04-03,Banglore,3173
5801,2020-02-02,Delhi,6913
5802,2020-01-15,Mumbai,7650
5803,2020-02-19,Kolkata,7783
5804,2020-02-05,Mumbai,2682
5805,2020-02-08,Kolkata,5777
5806,2020-01-31,Kolkata,9708
5807,2020-04-18,Banglore,6320
5808,2020-03-08,Banglore,3199
5809,2020-03-05,Kolkata,4073
5810,2020-02-14,Mumbai,6665
5811,2020-01-06,Delhi,4043
5812,2020-05-03,Delhi,5116
5813,2020-02-04,Banglore,7271
5814,2020-03-25,Kolkata,3467
5815,2020-04-19,Mumbai,6640
5816,2020-05-04,Delhi,9246
5817,2020-02-27,Mumbai,3958
5818,2020-01-04,Kolkata,6637
5819,2020-05-26,Kolkata,7982
5820,2020-02-10,Mumbai,7818
5821,2020-03-18,Kolkata,8372
5822,2020-01-15,Delhi,3252
5823,2020-05-02,Delhi,3178
5824,2020-05-04,Banglore,4535
5825,2020-01-06,Delhi,5885
5826,2020-04-16,Banglore,5255
5827,2020-01-10,Delhi,6966
5828,2020-01-07,Kolkata,4929
5829,2020-04-16,Delhi,8264
5830,2020-04-13,Kolkata,3567
5831,2020-04-24,Delhi,7453
5832,2020-01-27,Mumbai,3595
5833,2020-01-24,Delhi,4148
5834,2020-02-27,Mumbai,8992
5835,2020-05-06,Banglore,7436
5836,2020-05-05,Banglore,5017
5837,2020-01-10,Banglore,9668
5838,2020-05-18,Delhi,8640
5839,2020-04-16,Banglore,4949
5840,2020-01-29,Banglore,3839
5841,2020-04-03,Banglore,4427
5842,2020-01-04,Kolkata,2873
5843,2020-02-25,Delhi,7547
5844,2020-04-26,Kolkata,9788
5845,2020-05-19,Kolkata,6777
5846,2020-03-30,Mumbai,9586
5847,2020-03-08,Banglore,4971
5848,2020-02-23,Kolkata,9920
5849,2020-05-15,Banglore,9110
5850,2020-02-17,Kolkata,9974
5851,2020-04-22,Delhi,3998
5852,2020-05-25,Kolkata,2798
5853,2020-03-28,Delhi,3289
5854,2020-02-16,Mumbai,6919
5855,2020-05-20,Banglore,9894
5856,2020-05-28,Banglore,5729
5857,2020-03-30,Mumbai,6602
5858,2020-04-07,Banglore,8299
5859,2020-01-08,Banglore,7457
5860,2020-02-16,Banglore,5308
5861,2020-03-03,Mumbai,9500
5862,2020-03-03,Banglore,5202
5863,2020-04-23,Kolkata,4562
5864,2020-01-11,Kolkata,4754
5865,2020-03-12,Banglore,3444
5866,2020-02-03,Kolkata,5234
5867,2020-04-29,Mumbai,2242
5868,2020-04-13,Delhi,8952
5869,2020-01-21,Delhi,4027
5870,2020-05-13,Banglore,7063
5871,2020-01-04,Mumbai,8657
5872,2020-04-30,Mumbai,7808
5873,2020-04-22,Mumbai,8350
5874,2020-05-21,Delhi,5715
5875,2020-05-09,Kolkata,7581
5876,2020-03-07,Kolkata,9838
5877,2020-04-20,Kolkata,3840
5878,2020-04-18,Delhi,2010
5879,2020-05-22,Banglore,9357
5880,2020-01-02,Banglore,9221
5881,2020-01-14,Banglore,7863
5882,2020-02-28,Delhi,5175
5883,2020-01-13,Mumbai,3439
5884,2020-02-07,Mumbai,5766
5885,2020-04-10,Kolkata,4498
5886,2020-05-06,Banglore,6723
5887,2020-05-30,Banglore,4394
5888,2020-01-12,Delhi,4566
5889,2020-01-26,Banglore,6729
5890,2020-01-17,Delhi,5978
5891,2020-02-19,Delhi,6349
5892,2020-04-26,Delhi,4531
5893,2020-03-23,Kolkata,2504
5894,2020-05-21,Banglore,9275
5895,2020-01-09,Banglore,5583
5896,2020-03-13,Banglore,8020
5897,2020-02-25,Banglore,5232
5898,2020-04-23,Delhi,3365
5899,2020-01-29,Banglore,6967
5900,2020-01-18,Delhi,4391
5901,2020-05-12,Kolkata,3506
5902,2020-05-16,Delhi,9398
5903,2020-01-24,Mumbai,2183
5904,2020-04-01,Kolkata,7559
5905,2020-01-05,Banglore,7633
5906,2020-04-22,Kolkata,9716
5907,2020-05-26,Kolkata,7069
5908,2020-03-11,Delhi,2833
5909,2020-05-06,Banglore,8502
5910,2020-05-05,Banglore,5760
5911,2020-05-15,Mumbai,9703
5912,2020-02-21,Banglore,6341
5913,2020-05-28,Banglore,6325
5914,2020-02-17,Delhi,9876
5915,2020-02-14,Delhi,2221
5916,2020-02-25,Kolkata,3837
5917,2020-05-04,Banglore,3379
5918,2020-03-25,Delhi,6032
5919,2020-02-22,Delhi,2605
5920,2020-05-07,Mumbai,5612
5921,2020-02-22,Mumbai,6663
5922,2020-04-25,Kolkata,4243
5923,2020-02-25,Delhi,9904
5924,2020-05-31,Kolkata,3759
5925,2020-03-18,Banglore,4081
5926,2020-03-24,Kolkata,3937
5927,2020-04-06,Delhi,8923
5928,2020-01-10,Kolkata,7545
5929,2020-04-16,Banglore,9667
5930,2020-02-21,Kolkata,2066
5931,2020-05-26,Delhi,9061
5932,2020-02-03,Delhi,7312
5933,2020-05-24,Delhi,3767
5934,2020-03-31,Mumbai,2945
5935,2020-05-28,Delhi,2153
5936,2020-01-25,Banglore,2691
5937,2020-04-22,Delhi,8991
5938,2020-03-14,Mumbai,8895
5939,2020-03-30,Delhi,9680
5940,2020-02-20,Mumbai,4517
5941,2020-04-19,Banglore,7930
5942,2020-03-17,Delhi,2584
5943,2020-04-01,Kolkata,5012
5944,2020-04-02,Delhi,2774
5945,2020-04-10,Banglore,8504
5946,2020-03-08,Mumbai,9428
5947,2020-05-31,Kolkata,9295
5948,2020-04-10,Mumbai,7725
5949,2020-04-12,Mumbai,7395
5950,2020-05-01,Delhi,4602
5951,2020-05-31,Delhi,9443
5952,2020-04-06,Kolkata,7248
5953,2020-01-22,Banglore,8280
5954,2020-05-22,Kolkata,6910
5955,2020-02-07,Banglore,8648
5956,2020-02-28,Banglore,7113
5957,2020-03-04,Kolkata,3106
5958,2020-01-04,Kolkata,9569
5959,2020-01-19,Mumbai,9755
5960,2020-04-15,Mumbai,4881
5961,2020-02-07,Kolkata,9245
5962,2020-05-31,Mumbai,9966
5963,2020-05-16,Mumbai,5959
5964,2020-02-08,Banglore,5760
5965,2020-03-11,Kolkata,6326
5966,2020-04-05,Banglore,5395
5967,2020-02-21,Mumbai,3134
5968,2020-03-04,Delhi,3192
5969,2020-01-17,Banglore,6762
5970,2020-05-15,Banglore,8479
5971,2020-03-24,Delhi,9348
5972,2020-02-21,Kolkata,4485
5973,2020-02-28,Kolkata,5425
5974,2020-05-24,Delhi,2620
5975,2020-03-17,Delhi,7642
5976,2020-03-24,Delhi,3791
5977,2020-04-13,Banglore,8035
5978,2020-02-05,Mumbai,9494
5979,2020-01-15,Kolkata,7418
5980,2020-02-18,Kolkata,3040
5981,2020-03-17,Delhi,6001
5982,2020-04-16,Kolkata,6339
5983,2020-03-10,Delhi,6583
5984,2020-05-25,Kolkata,5917
5985,2020-02-23,Delhi,8167
5986,2020-02-01,Kolkata,2945
5987,2020-04-27,Banglore,7286
5988,2020-03-30,Kolkata,8331
5989,2020-04-04,Delhi,6652
5990,2020-03-11,Delhi,6511
5991,2020-02-22,Kolkata,7058
5992,2020-01-10,Kolkata,2942
5993,2020-04-01,Mumbai,5986
5994,2020-05-15,Delhi,6390
5995,2020-05-06,Kolkata,8893
5996,2020-04-26,Mumbai,3783
5997,2020-03-11,Banglore,7428
5998,2020-05-27,Banglore,8079
5999,2020-01-24,Delhi,8522
